CustomerID,Gender,Region,Age,PurchaseAmount,PurchaseQuantity,ProductCategory
CUST12071,Female,West,40.0,201.56,1.0,Home
CUST12072,Male,East,52.0,44.89,6.0,Groceries
CUST12073,Female,South,34.0,311.22,2.0,Electronics
CUST12074,Female,South,38.0,153.75,3.0,Clothing
CUST12075,Female,East,45.0,152.42,0.0,Clothing
CUST12076,Male,West,27.0,127.6,3.0,Clothing
CUST12077,Male,East,,86.22,3.0,Groceries
CUST12078,nan,North,28.0,283.73,2.0,Electronics
CUST12079,Female,North,44.0,153.15,5.0,Sports
CUST12080,Male,North,37.0,282.11,2.0,Electronics
CUST12081,Male,East,38.0,379.39,0.0,Electronics
CUST12082,Male,East,27.0,,1.0,Electronics
CUST12083,Female,East,42.0,100.13,2.0,Groceries
CUST12084,Female,North,56.0,59.01,5.0,Groceries
CUST12085,Female,West,25.0,59.63,4.0,Groceries
CUST12086,Male,South,32.0,334.94,2.0,Electronics
CUST12087,Female,East,37.0,38.18,2.0,Groceries
CUST12088,Female,West,43.0,123.69,1.0,Clothing
CUST12089,Male,South,29.0,37.07,1.0,Groceries
CUST12090,Female,South,7.0,,,Home
CUST12091,nan,South,49.0,103.93,1.0,Groceries
CUST12092,Male,West,43.0,63.4,0.0,Groceries
CUST12093,Female,West,18.0,30.34,1.0,Groceries
CUST12094,Male,North,29.0,0.0,3.0,Groceries
CUST12095,Female,West,51.0,157.5,2.0,Home
CUST12096,Female,West,49.0,151.01,1.0,Sports
CUST12097,Female,West,44.0,16.85,1.0,Groceries
CUST12098,Female,South,33.0,71.17,3.0,Clothing
CUST12099,Male,East,36.0,206.31,2.0,Home
CUST12100,Female,North,34.0,178.72,1.0,Sports
CUST12101,Female,East,46.0,54.58,1.0,Groceries
CUST12102,Male,East,26.0,130.55,2.0,Sports
CUST12103,Female,West,27.0,88.3,2.0,Clothing
CUST12104,Female,North,45.0,186.75,1.0,Home
CUST12105,Male,East,35.0,194.62,6.0,Home
CUST12106,Female,East,49.0,99.24,1.0,Sports
CUST12107,Female,North,28.0,94.84,1.0,Groceries
CUST12108,Male,West,34.0,312.72,0.0,Electronics
CUST12109,nan,East,26.0,190.83,1.0,Home
CUST12110,Male,South,35.0,340.45,0.0,Electronics
CUST12111,Male,East,20.0,211.26,4.0,Home
CUST12112,Male,South,,74.41,8.0,Groceries
CUST12113,Female,West,21.0,45.76,2.0,Groceries
CUST12114,Female,East,42.0,208.39,0.0,Home
CUST12115,Male,North,42.0,172.2,2.0,Sports
CUST12116,Male,North,18.0,55.23,1.0,Groceries
CUST12117,Female,East,48.0,61.2,1.0,Groceries
CUST12118,Male,West,60.0,137.75,1.0,Clothing
CUST12119,Female,West,35.0,69.36,0.0,Groceries
CUST12120,Female,North,29.0,144.75,2.0,Clothing
CUST12121,Female,East,63.0,62.24,0.0,Groceries
CUST12122,nan,West,22.0,71.09,3.0,Groceries
CUST12123,Male,North,35.0,,1.0,Sports
CUST12124,nan,South,37.0,148.64,3.0,Sports
CUST12125,Female,East,48.0,73.05,3.0,Groceries
CUST12126,Female,South,39.0,186.34,4.0,Home
CUST12127,Male,South,30.0,211.23,1.0,Home
CUST12128,Female,West,25.0,98.03,1.0,Groceries
CUST12129,Male,West,32.0,168.09,,Home
CUST12130,Male,West,25.0,37.87,1.0,Groceries
CUST12131,Male,East,35.0,109.84,2.0,Sports
CUST12132,Female,South,29.0,314.62,2.0,Electronics
CUST12133,Female,East,20.0,93.07,1.0,Clothing
CUST12134,Female,West,,162.39,4.0,Home
CUST12135,Female,South,30.0,188.1,3.0,Home
CUST12136,Male,East,,131.52,1.0,Sports
CUST12137,Female,East,33.0,238.58,1.0,Home
CUST12138,Male,North,36.0,63.7,2.0,Groceries
CUST12139,Female,East,18.0,87.02,4.0,Groceries
CUST12140,Female,West,38.0,351.79,2.0,Electronics
CUST12141,Female,East,25.0,309.04,2.0,Electronics
CUST12142,Female,South,52.0,272.26,2.0,Electronics
CUST12143,Male,East,40.0,60.55,2.0,Groceries
CUST12144,Male,North,31.0,277.6,2.0,Electronics
CUST12145,Female,South,28.0,293.6,,Electronics
CUST12146,Male,South,34.0,55.21,2.0,Groceries
CUST12147,Male,North,41.0,,3.0,Sports
CUST12148,Female,West,35.0,190.79,1.0,Home
CUST12149,Female,South,33.0,77.97,6.0,Clothing
CUST12150,Male,West,36.0,26.96,1.0,Groceries
CUST12151,Male,South,29.0,16.08,1.0,Groceries
CUST12152,Female,South,32.0,86.54,3.0,Clothing
CUST12153,Female,West,14.0,118.72,4.0,Clothing
CUST12154,Male,South,45.0,,3.0,Electronics
CUST12155,Male,West,38.0,50.82,2.0,Clothing
CUST12156,Male,North,27.0,127.15,2.0,Home
CUST12157,Male,West,54.0,212.74,1.0,Home
CUST12158,Male,North,36.0,226.63,0.0,Home
CUST12159,Female,South,25.0,163.55,1.0,Home
CUST12160,Female,West,44.0,164.15,2.0,Home
CUST12161,Female,South,39.0,284.48,3.0,Electronics
CUST12162,Male,West,39.0,78.85,1.0,Groceries
CUST12163,Female,North,31.0,106.92,1.0,Clothing
CUST12164,Male,North,40.0,86.71,5.0,Groceries
CUST12165,nan,West,,64.03,2.0,Clothing
CUST12166,Female,North,,256.99,2.0,Electronics
CUST12167,Male,South,,333.64,,Electronics
CUST12168,Female,South,31.0,150.06,2.0,Sports
CUST12169,Male,East,52.0,169.12,5.0,Sports
CUST12170,Female,North,27.0,328.17,1.0,Electronics
CUST12171,Male,South,,339.06,1.0,Electronics
CUST12172,Male,West,31.0,108.91,3.0,Clothing
CUST12173,Female,North,23.0,305.67,2.0,Electronics
CUST12174,Male,South,,52.78,2.0,Groceries
CUST12175,Female,North,33.0,76.28,2.0,Clothing
CUST12176,Male,West,,333.75,2.0,Electronics
CUST12177,Female,South,34.0,146.31,,Clothing
CUST12178,Female,East,34.0,61.18,1.0,Clothing
CUST12179,Female,East,35.0,196.57,3.0,Home
CUST12180,Male,North,45.0,172.55,3.0,Sports
CUST12181,Male,West,33.0,85.71,1.0,Clothing
CUST12182,Male,South,29.0,94.92,1.0,Clothing
CUST12183,Male,West,32.0,133.38,1.0,Home
CUST12184,Female,South,41.0,314.0,3.0,Electronics
CUST12185,Female,North,49.0,67.2,4.0,Clothing
CUST12186,Female,South,29.0,173.18,1.0,Home
CUST12187,Female,West,36.0,55.58,2.0,Groceries
CUST12188,Female,West,38.0,254.44,1.0,Home
CUST12189,Female,North,,,0.0,Sports
CUST12190,Male,West,35.0,116.32,2.0,Sports
CUST12191,Female,South,,347.31,1.0,Electronics
CUST12192,Female,North,17.0,304.76,3.0,Electronics
CUST12193,Female,South,39.0,136.65,3.0,Sports
CUST12194,Male,West,31.0,,4.0,Sports
CUST12195,Male,North,37.0,118.59,6.0,Clothing
CUST12196,Male,South,35.0,174.96,3.0,Sports
CUST12197,Female,West,25.0,347.51,3.0,Electronics
CUST12198,Female,West,35.0,209.81,2.0,Sports
CUST12199,Male,East,23.0,289.95,1.0,Electronics
CUST12200,nan,West,49.0,55.85,1.0,Groceries
CUST12201,Male,South,21.0,151.9,2.0,Sports
CUST12202,Male,North,,301.86,3.0,Electronics
CUST12203,Male,East,25.0,215.46,2.0,Home
CUST12204,Female,West,41.0,56.53,2.0,Clothing
CUST12205,Female,West,32.0,323.02,2.0,Electronics
CUST12206,Male,West,30.0,126.03,1.0,Sports
CUST12207,Female,South,44.0,149.55,4.0,Sports
CUST12208,Male,East,35.0,37.37,1.0,Groceries
CUST12209,Female,South,40.0,134.29,1.0,Home
CUST12210,Female,East,25.0,347.19,3.0,Electronics
CUST12211,Female,North,,194.32,3.0,Home
CUST12212,Male,South,36.0,0.0,3.0,Groceries
CUST12213,nan,South,32.0,90.22,0.0,Clothing
CUST12214,Female,North,41.0,184.26,2.0,Home
CUST12215,Male,East,34.0,38.11,6.0,Groceries
CUST12216,Female,West,37.0,317.6,3.0,Electronics
CUST12217,Male,North,19.0,106.85,0.0,Clothing
CUST12218,Female,West,54.0,190.04,3.0,Sports
CUST12219,Male,West,33.0,23.59,3.0,Groceries
CUST12220,Female,North,42.0,166.25,1.0,Sports
CUST12221,Female,East,27.0,60.84,1.0,Clothing
CUST12222,Male,West,38.0,0.0,1.0,Groceries
CUST12223,Male,North,22.0,78.59,0.0,Groceries
CUST12224,Male,South,40.0,95.69,4.0,Clothing
CUST12225,Male,South,31.0,208.41,1.0,Electronics
CUST12226,Male,South,35.0,29.7,2.0,Groceries
CUST12227,Female,North,42.0,159.84,1.0,Clothing
CUST12228,Male,South,23.0,205.37,3.0,Home
CUST12229,Male,West,28.0,178.01,1.0,Sports
CUST12230,Female,South,40.0,39.46,0.0,Groceries
CUST12231,Male,South,56.0,212.95,2.0,Home
CUST12232,Female,West,34.0,66.23,2.0,Groceries
CUST12233,Female,South,41.0,279.16,1.0,Electronics
CUST12234,Female,West,34.0,91.78,1.0,Clothing
CUST12235,Female,South,54.0,94.17,2.0,Groceries
CUST12236,Female,West,18.0,70.33,3.0,Clothing
CUST12237,Male,South,36.0,37.81,2.0,Groceries
CUST12238,Male,West,19.0,327.5,1.0,Electronics
CUST12239,Male,North,10.0,326.85,4.0,Electronics
CUST12240,Female,West,38.0,204.4,2.0,Home
CUST12241,Male,South,,277.18,3.0,Electronics
CUST12242,Female,South,32.0,40.69,2.0,Clothing
CUST12243,nan,East,34.0,313.76,1.0,Electronics
CUST12244,Female,West,66.0,88.92,2.0,Groceries
CUST12245,Female,North,32.0,319.62,6.0,Electronics
CUST12246,Male,West,40.0,83.32,2.0,Clothing
CUST12247,Female,West,29.0,17.24,1.0,Groceries
CUST12248,Female,North,38.0,,3.0,Home
CUST12249,Male,West,33.0,207.42,1.0,Home
CUST12250,Male,North,31.0,222.93,3.0,Home
CUST12251,Female,North,53.0,31.17,1.0,Groceries
CUST12252,Female,West,47.0,227.52,2.0,Home
CUST12253,Female,West,36.0,326.66,2.0,Electronics
CUST12254,Female,South,12.0,53.42,1.0,Groceries
CUST12255,Female,South,31.0,73.12,2.0,Groceries
CUST12256,Female,East,62.0,94.12,3.0,Groceries
CUST12257,Male,East,33.0,171.98,2.0,Sports
CUST12258,Male,West,46.0,116.11,1.0,Clothing
CUST12259,Male,North,49.0,182.41,0.0,Sports
CUST12260,Female,East,37.0,200.91,1.0,Sports
CUST12261,Female,West,27.0,124.63,3.0,Sports
CUST12262,Female,East,11.0,100.38,0.0,Clothing
CUST12263,Male,North,42.0,189.18,2.0,Sports
CUST12264,Female,West,27.0,237.01,2.0,Home
CUST12265,Female,North,37.0,49.2,,Groceries
CUST12266,Female,West,23.0,32.91,0.0,Groceries
CUST12267,Female,East,32.0,333.42,1.0,Electronics
CUST12268,Male,South,35.0,234.7,2.0,Home
CUST12269,Female,East,38.0,136.3,2.0,Clothing
CUST12270,Male,East,24.0,44.89,,Groceries
CUST12271,Male,South,47.0,225.67,2.0,Sports
CUST12272,Female,South,,275.26,1.0,Electronics
CUST12273,Female,West,18.0,288.07,2.0,Electronics
CUST12274,Female,West,34.0,13.65,2.0,Groceries
CUST12275,Female,North,35.0,189.5,1.0,Home
CUST12276,Female,North,37.0,263.16,2.0,Electronics
CUST12277,Female,East,49.0,51.94,0.0,Groceries
CUST12278,Female,South,33.0,199.42,1.0,Home
CUST12279,Male,North,34.0,56.13,,Groceries
CUST12280,Male,East,24.0,79.46,0.0,Groceries
CUST12281,Male,South,43.0,249.51,2.0,Home
CUST12282,Male,West,37.0,199.43,0.0,Home
CUST12283,Male,East,31.0,237.31,2.0,Home
CUST12284,Male,West,16.0,70.69,1.0,Groceries
CUST12285,Male,North,49.0,333.39,2.0,Electronics
CUST12286,nan,North,,96.5,0.0,Clothing
CUST12287,Male,South,,71.57,0.0,Clothing
CUST12288,Female,East,39.0,56.43,3.0,Groceries
CUST12289,Male,West,23.0,,6.0,Groceries
CUST12290,Female,South,20.0,286.53,1.0,Electronics
CUST12291,Male,North,14.0,175.48,3.0,Home
CUST12292,Male,North,42.0,102.82,1.0,Groceries
CUST12293,Female,East,30.0,150.1,1.0,Sports
CUST12294,Male,West,,165.86,1.0,Home
CUST12295,Male,East,25.0,96.8,4.0,Groceries
CUST12296,Male,West,26.0,105.78,6.0,Sports
CUST12297,Male,West,29.0,285.68,2.0,Electronics
CUST12298,Male,East,37.0,175.8,2.0,Sports
CUST12299,Male,South,30.0,2.33,2.0,Groceries
CUST12300,Female,East,,148.36,5.0,Clothing
CUST12301,Female,East,25.0,60.03,3.0,Groceries
CUST12302,Female,North,21.0,110.19,4.0,Clothing
CUST12303,Male,North,17.0,315.52,0.0,Electronics
CUST12304,Female,East,13.0,311.86,1.0,Electronics
CUST12305,Male,East,30.0,229.18,1.0,Home
CUST12306,Male,North,32.0,229.5,5.0,Home
CUST12307,Female,West,29.0,104.09,1.0,Clothing
CUST12308,Male,East,47.0,115.07,3.0,Clothing
CUST12309,Male,South,47.0,321.08,3.0,Electronics
CUST12310,Female,South,32.0,121.79,2.0,Sports
CUST12311,Female,South,17.0,106.88,1.0,Clothing
CUST12312,Female,East,29.0,83.18,0.0,Clothing
CUST12313,Female,West,29.0,183.62,4.0,Sports
CUST12314,nan,West,,215.47,6.0,Home
CUST12315,Male,North,28.0,178.2,3.0,Home
CUST12316,Male,East,28.0,119.52,2.0,Clothing
CUST12317,Male,West,31.0,221.03,1.0,Home
CUST12318,Male,East,29.0,217.51,,Home
CUST12319,Male,North,,206.86,,Home
CUST12320,Female,North,,279.74,2.0,Electronics
CUST12321,Female,North,26.0,46.03,0.0,Groceries
CUST12322,Female,South,48.0,68.72,3.0,Clothing
CUST12323,Male,East,25.0,96.07,1.0,Clothing
CUST12324,Female,North,19.0,304.79,2.0,Electronics
CUST12325,Female,East,,66.83,3.0,Groceries
CUST12326,Female,South,27.0,62.9,2.0,Groceries
CUST12327,Male,South,38.0,,4.0,Electronics
CUST12328,Female,North,11.0,154.6,1.0,Sports
CUST12329,Male,North,49.0,139.67,2.0,Sports
CUST12330,Male,West,42.0,56.61,4.0,Groceries
CUST12331,Male,East,20.0,105.84,0.0,Sports
CUST12332,Female,North,20.0,147.95,4.0,Sports
CUST12333,Female,West,52.0,135.98,0.0,Sports
CUST12334,Male,East,,35.3,,Groceries
CUST12335,Male,North,27.0,172.39,5.0,Sports
CUST12336,Male,West,12.0,105.6,5.0,Clothing
CUST12337,Male,West,31.0,0.0,3.0,Groceries
CUST12338,Male,East,33.0,329.08,2.0,Electronics
CUST12339,Male,West,42.0,67.34,0.0,Sports
CUST12340,Female,East,21.0,219.86,4.0,Home
CUST12341,Male,East,20.0,79.81,2.0,Groceries
CUST12342,Male,East,40.0,310.47,2.0,Electronics
CUST12343,Male,South,45.0,81.57,0.0,Clothing
CUST12344,Female,West,19.0,285.93,1.0,Electronics
CUST12345,Female,East,46.0,123.01,2.0,Sports
CUST12346,Female,North,35.0,191.64,2.0,Home
CUST12347,Male,South,46.0,150.56,1.0,Sports
CUST12348,Female,South,34.0,285.17,3.0,Electronics
CUST12349,Male,West,10.0,78.74,2.0,Groceries
CUST12350,Female,East,33.0,213.66,3.0,Home
CUST12351,Female,West,46.0,154.28,2.0,Home
CUST12352,Female,South,26.0,,,Electronics
CUST12353,Female,East,31.0,131.38,1.0,Sports
CUST12354,Female,North,33.0,289.19,1.0,Electronics
CUST12355,Male,East,6.0,203.6,2.0,Home
CUST12356,Female,South,52.0,324.44,2.0,Electronics
CUST12357,Male,North,26.0,183.86,5.0,Home
CUST12358,Female,East,40.0,150.96,3.0,Sports
CUST12359,Male,North,34.0,55.26,0.0,Groceries
CUST12360,Male,North,48.0,12.63,1.0,Groceries
CUST12361,Male,South,39.0,267.49,1.0,Electronics
CUST12362,Male,North,33.0,188.74,0.0,Home
CUST12363,Female,West,26.0,96.37,4.0,Groceries
CUST12364,Female,South,43.0,176.92,0.0,Home
CUST12365,Male,West,16.0,129.88,2.0,Sports
CUST12366,Male,North,41.0,299.5,3.0,Electronics
CUST12367,Female,West,24.0,240.99,2.0,Home
CUST12368,Male,East,48.0,356.2,3.0,Electronics
CUST12369,Female,North,37.0,217.63,2.0,Home
CUST12370,Female,East,41.0,185.9,5.0,Home
CUST12371,Female,West,,149.28,0.0,Sports
CUST12372,Female,East,17.0,301.01,2.0,Electronics
CUST12373,Male,North,,120.16,2.0,Clothing
CUST12374,Female,East,,186.92,1.0,Home
CUST12375,Male,West,37.0,227.07,1.0,Home
CUST12376,Male,West,47.0,65.01,4.0,Groceries
CUST12377,Female,West,39.0,308.52,0.0,Electronics
CUST12378,Male,North,,67.93,1.0,Clothing
CUST12379,Female,West,27.0,138.77,2.0,Sports
CUST12380,Female,North,,134.71,1.0,Clothing
CUST12381,Female,East,12.0,169.33,3.0,Sports
CUST12382,Female,West,52.0,70.98,1.0,Clothing
CUST12383,Male,East,39.0,105.13,1.0,Clothing
CUST12384,Male,South,47.0,295.17,3.0,Electronics
CUST12385,Female,East,19.0,21.28,3.0,Groceries
CUST12386,Male,South,47.0,86.57,3.0,Clothing
CUST12387,Female,East,57.0,168.19,5.0,Home
CUST12388,Female,North,22.0,246.0,,Home
CUST12389,Female,East,43.0,212.46,0.0,Home
CUST12390,Male,North,35.0,73.55,1.0,Groceries
CUST12391,Male,North,20.0,125.82,1.0,Clothing
CUST12392,Male,West,,165.17,2.0,Sports
CUST12393,Male,North,43.0,109.24,3.0,Sports
CUST12394,Female,South,29.0,317.82,2.0,Electronics
CUST12395,Male,West,47.0,56.8,2.0,Groceries
CUST12396,Male,West,18.0,153.68,5.0,Clothing
CUST12397,Male,East,20.0,206.8,2.0,Home
CUST12398,Female,North,36.0,40.58,6.0,Groceries
CUST12399,Female,North,35.0,71.97,2.0,Groceries
CUST12400,Male,South,28.0,123.42,5.0,Clothing
CUST12401,Male,East,43.0,312.83,2.0,Electronics
CUST12402,Male,East,40.0,334.4,2.0,Electronics
CUST12403,Male,West,44.0,218.53,3.0,Electronics
CUST12404,Female,West,34.0,207.64,,Home
CUST12405,Female,West,41.0,198.9,3.0,Home
CUST12406,Male,South,31.0,102.46,3.0,Clothing
CUST12407,Male,South,56.0,304.31,1.0,Electronics
CUST12408,nan,West,27.0,99.47,2.0,Clothing
CUST12409,Male,East,56.0,304.79,0.0,Electronics
CUST12410,Female,South,35.0,68.35,1.0,Groceries
CUST12411,Male,East,21.0,127.67,0.0,Sports
CUST12412,Female,East,49.0,224.97,1.0,Sports
CUST12413,Male,North,36.0,313.57,2.0,Electronics
CUST12414,Female,West,44.0,87.6,4.0,Clothing
CUST12415,nan,North,47.0,225.91,0.0,Home
CUST12416,Male,West,38.0,292.55,0.0,Electronics
CUST12417,Male,West,29.0,,2.0,Electronics
CUST12418,Male,East,45.0,189.92,4.0,Home
CUST12419,Male,West,35.0,301.56,2.0,Electronics
CUST12420,Male,East,42.0,103.76,1.0,Groceries
CUST12421,Male,East,,215.4,2.0,Home
CUST12422,Female,West,39.0,45.21,1.0,Groceries
CUST12423,Male,East,29.0,134.65,4.0,Sports
CUST12424,Male,East,,193.68,1.0,Home
CUST12425,Female,East,41.0,272.88,4.0,Home
CUST12426,Male,South,37.0,,5.0,Clothing
CUST12427,Female,East,40.0,121.4,2.0,Clothing
CUST12428,Male,South,25.0,169.97,0.0,Home
CUST12429,Female,South,51.0,126.94,2.0,Sports
CUST12430,Female,East,55.0,284.8,5.0,Electronics
CUST12431,Female,East,39.0,93.94,0.0,Clothing
CUST12432,nan,South,51.0,,2.0,Sports
CUST12433,Male,South,29.0,171.7,3.0,Sports
CUST12434,nan,East,,69.76,1.0,Clothing
CUST12435,Male,East,35.0,302.19,5.0,Electronics
CUST12436,Male,West,39.0,146.22,2.0,Clothing
CUST12437,Male,South,31.0,187.95,0.0,Sports
CUST12438,Female,South,40.0,63.23,1.0,Groceries
CUST12439,Male,West,38.0,87.98,2.0,Clothing
CUST12440,Female,South,25.0,151.0,3.0,Sports
CUST12441,Female,North,,93.45,2.0,Clothing
CUST12442,Female,South,44.0,167.15,0.0,Sports
CUST12443,Female,West,37.0,250.67,3.0,Electronics
CUST12444,Male,North,47.0,190.83,2.0,Sports
CUST12445,Male,East,23.0,212.05,,Home
CUST12446,Male,West,40.0,48.82,2.0,Groceries
CUST12447,Male,West,23.0,187.89,6.0,Sports
CUST12448,Male,East,24.0,127.84,4.0,Clothing
CUST12449,Male,West,29.0,141.3,1.0,Clothing
CUST12450,Male,South,26.0,,1.0,Sports
CUST12451,nan,East,30.0,178.27,6.0,Home
CUST12452,Female,West,33.0,113.46,4.0,Sports
CUST12453,Male,East,43.0,304.22,1.0,Electronics
CUST12454,Female,East,32.0,175.38,2.0,Home
CUST12455,Male,East,19.0,140.99,3.0,Sports
CUST12456,Male,North,46.0,35.38,2.0,Groceries
CUST12457,Female,West,27.0,,1.0,Home
CUST12458,Female,North,34.0,191.75,2.0,Sports
CUST12459,Male,West,39.0,62.74,,Groceries
CUST12460,nan,South,,164.24,0.0,Sports
CUST12461,Female,South,46.0,282.8,3.0,Electronics
CUST12462,Female,South,40.0,83.21,7.0,Clothing
CUST12463,Female,West,26.0,,0.0,Sports
CUST12464,Female,East,57.0,206.43,2.0,Home
CUST12465,Male,East,37.0,166.4,3.0,Sports
CUST12466,Male,North,34.0,173.66,3.0,Sports
CUST12467,Male,North,,,,Sports
CUST12468,Male,South,37.0,99.37,3.0,Sports
CUST12469,Female,North,39.0,197.7,2.0,Home
CUST12470,Male,West,60.0,221.74,2.0,Home
CUST12471,nan,West,32.0,119.73,3.0,Sports
CUST12472,Female,North,32.0,64.82,3.0,Clothing
CUST12473,Female,North,36.0,,2.0,Sports
CUST12474,Female,North,46.0,181.55,1.0,Home
CUST12475,Female,North,20.0,264.97,3.0,Electronics
CUST12476,Male,South,15.0,146.92,0.0,Sports
CUST12477,Female,South,29.0,152.78,0.0,Sports
CUST12478,Male,North,19.0,139.61,3.0,Sports
CUST12479,Female,West,31.0,189.92,5.0,Sports
CUST12480,Male,South,40.0,17.83,3.0,Groceries
CUST12481,Female,West,,141.48,4.0,Sports
CUST12482,Female,East,21.0,183.83,7.0,Home
CUST12483,Male,West,36.0,197.81,3.0,Home
CUST12484,Male,North,,24.49,0.0,Groceries
CUST12485,nan,East,18.0,143.57,1.0,Sports
CUST12486,Female,South,43.0,58.31,0.0,Clothing
CUST12487,Female,South,43.0,189.94,3.0,Sports
CUST12488,Female,East,45.0,202.96,0.0,Home
CUST12489,Male,West,47.0,,4.0,Electronics
CUST12490,Male,South,,294.6,2.0,Electronics
CUST12491,Male,North,,54.49,1.0,Clothing
CUST12492,Female,East,36.0,203.86,3.0,Sports
CUST12493,Male,North,31.0,15.84,5.0,Groceries
CUST12494,Female,East,35.0,129.33,3.0,Sports
CUST12495,Female,South,50.0,107.29,0.0,Clothing
CUST12496,Female,West,22.0,42.53,,Clothing
CUST12497,Female,East,26.0,149.77,0.0,Clothing
CUST12498,nan,East,49.0,322.62,3.0,Electronics
CUST12499,Male,North,45.0,140.37,4.0,Sports
CUST12500,Female,South,31.0,156.3,2.0,Sports
CUST12501,Female,North,44.0,67.46,2.0,Groceries
CUST12502,Female,South,38.0,125.66,0.0,Clothing
CUST12503,Female,North,50.0,57.53,1.0,Clothing
CUST12504,Male,East,36.0,214.31,3.0,Home
CUST12505,Male,North,45.0,186.6,1.0,Home
CUST12506,Female,West,,,0.0,Electronics
CUST12507,Male,South,41.0,188.69,3.0,Sports
CUST12508,Female,South,35.0,29.68,1.0,Groceries
CUST12509,Female,East,,53.58,2.0,Groceries
CUST12510,Male,South,,181.12,1.0,Clothing
CUST12511,Female,West,59.0,27.99,0.0,Groceries
CUST12512,Male,North,37.0,115.93,3.0,Clothing
CUST12513,Female,East,32.0,205.67,4.0,Sports
CUST12514,Female,West,27.0,78.43,2.0,Groceries
CUST12515,Female,South,46.0,147.4,3.0,Clothing
CUST12516,Male,South,44.0,163.07,,Sports
CUST12517,Male,West,30.0,150.97,2.0,Sports
CUST12518,Female,North,41.0,90.3,3.0,Clothing
CUST12519,Female,North,20.0,65.63,4.0,Clothing
CUST12520,Female,East,37.0,256.01,4.0,Electronics
CUST12521,Male,South,40.0,213.85,3.0,Sports
CUST12522,Male,West,52.0,142.99,2.0,Clothing
CUST12523,Male,North,27.0,170.82,2.0,Sports
CUST12524,Female,East,22.0,75.25,1.0,Groceries
CUST12525,Male,South,26.0,170.66,2.0,Home
CUST12526,Male,South,22.0,190.37,3.0,Home
CUST12527,Female,East,48.0,82.63,1.0,Clothing
CUST12528,Male,East,50.0,97.68,4.0,Clothing
CUST12529,nan,North,38.0,125.39,2.0,Sports
CUST12530,Female,West,47.0,128.41,1.0,Clothing
CUST12531,Female,South,36.0,114.65,1.0,Sports
CUST12532,Male,West,34.0,84.05,0.0,Clothing
CUST12533,Male,South,32.0,199.0,2.0,Sports
CUST12534,Female,South,32.0,151.8,1.0,Clothing
CUST12535,Female,West,20.0,346.29,3.0,Electronics
CUST12536,Female,East,38.0,156.77,1.0,Sports
CUST12537,Male,North,35.0,281.83,3.0,Electronics
CUST12538,Female,South,42.0,238.02,2.0,Electronics
CUST12539,Female,East,36.0,350.9,2.0,Electronics
CUST12540,Female,South,33.0,340.43,1.0,Electronics
CUST12541,Female,North,26.0,42.3,1.0,Groceries
CUST12542,Female,South,36.0,,1.0,Home
CUST12543,Female,North,42.0,63.29,8.0,Groceries
CUST12544,Male,North,24.0,,2.0,Clothing
CUST12545,Female,South,36.0,112.54,2.0,Clothing
CUST12546,Male,South,37.0,221.47,1.0,Home
CUST12547,Male,North,28.0,184.97,2.0,Home
CUST12548,Male,East,29.0,,2.0,Home
CUST12549,Male,West,37.0,317.49,0.0,Electronics
CUST12550,Male,North,24.0,18.27,1.0,Groceries
CUST12551,Male,South,38.0,84.04,2.0,Clothing
CUST12552,Female,South,26.0,75.63,,Groceries
CUST12553,Female,East,46.0,21.28,0.0,Groceries
CUST12554,Male,West,58.0,112.13,5.0,Groceries
CUST12555,Female,North,26.0,232.17,0.0,Home
CUST12556,Female,North,40.0,206.11,2.0,Home
CUST12557,Male,West,28.0,70.54,1.0,Clothing
CUST12558,Male,North,45.0,136.12,2.0,Clothing
CUST12559,Female,West,22.0,100.35,1.0,Clothing
CUST12560,Female,South,40.0,72.8,4.0,Groceries
CUST12561,Female,West,26.0,141.67,0.0,Home
CUST12562,Male,North,33.0,237.9,2.0,Electronics
CUST12563,Male,West,25.0,48.28,3.0,Groceries
CUST12564,Male,East,43.0,142.52,2.0,Sports
CUST12565,Male,South,27.0,81.99,0.0,Groceries
CUST12566,Male,South,41.0,,0.0,Home
CUST12567,Male,West,32.0,161.06,2.0,Sports
CUST12568,Female,North,34.0,40.26,3.0,Groceries
CUST12569,Female,East,36.0,152.25,3.0,Home
CUST12570,Male,South,27.0,215.32,4.0,Home
CUST12571,Female,South,37.0,242.32,0.0,Electronics
CUST12572,Male,North,50.0,46.68,3.0,Groceries
CUST12573,Male,North,,216.67,3.0,Home
CUST12574,Male,East,47.0,112.89,3.0,Clothing
CUST12575,Female,West,50.0,213.1,,Home
CUST12576,nan,North,27.0,289.46,3.0,Electronics
CUST12577,Female,West,20.0,211.09,3.0,Home
CUST12578,Male,East,38.0,33.76,3.0,Groceries
CUST12579,Female,West,30.0,72.73,1.0,Groceries
CUST12580,Male,South,54.0,174.77,5.0,Sports
CUST12581,Female,West,35.0,29.41,2.0,Groceries
CUST12582,Female,East,,127.24,1.0,Sports
CUST12583,Male,East,24.0,87.98,0.0,Clothing
CUST12584,Female,East,46.0,290.38,2.0,Electronics
CUST12585,Female,West,29.0,91.32,2.0,Clothing
CUST12586,Male,South,35.0,,1.0,Sports
CUST12587,Female,North,45.0,231.01,1.0,Home
CUST12588,Male,South,30.0,168.68,1.0,Home
CUST12589,Female,West,35.0,96.78,3.0,Clothing
